number_of_trees,max_depth,min_number_of_values,threshold_percentage,attributes_percentage,mode,3:3,3:4,3:5,3:6,3:7,3:8,4:3,4:4,4:5,4:6,4:7,4:8,5:3,5:4,5:5,5:6,5:7,5:8,6:3,6:4,6:5,6:6,6:7,6:8,7:3,7:4,7:5,7:6,7:7,7:8,8:3,8:4,8:5,8:6,8:7,8:8
50,10,10,0.5,0.3,3,0,0,2,0,0,0,0,0,9,4,0,0,0,0,110,27,0,0,0,0,29,90,11,0,0,0,4,19,20,0,0,0,0,3,3,0
50,10,10,0.5,0.4,3,0,0,2,0,0,0,0,0,3,6,1,0,0,0,117,19,0,0,0,0,39,83,5,0,0,0,3,23,13,0,0,0,0,2,1,0
50,10,10,0.5,0.4,3,0,0,0,2,0,0,0,0,7,3,0,0,2,0,112,21,1,0,0,0,28,93,6,0,0,0,0,24,15,0,0,0,0,2,1,0
50,10,10,0.5,0.4,3,0,0,2,0,0,0,0,0,6,4,0,0,0,0,102,33,1,0,0,0,32,93,2,0,0,0,1,18,20,0,0,0,0,3,0,0
50,10,10,0.5,0.4,3,0,0,2,0,0,0,0,0,7,3,0,0,0,0,107,28,1,0,0,0,40,81,6,0,0,0,1,26,12,0,0,0,0,0,3,0
50,10,10,0.5,0.4,3,0,0,2,0,0,0,0,0,10,3,0,0,0,0,109,28,0,0,0,0,30,91,9,0,0,0,3,18,22,0,0,0,0,2,4,0
50,10,10,0.5,0.4,3,0,0,2,0,0,0,0,0,4,5,1,0,0,0,113,23,0,0,0,0,31,94,2,0,0,0,2,23,14,0,0,0,0,2,1,0
50,10,10,0.5,0.4,3,0,0,0,2,0,0,0,0,6,4,0,0,2,0,111,23,0,0,0,0,30,88,9,0,0,0,1,20,18,0,0,0,0,2,1,0
50,10,10,0.5,0.4,3,0,0,2,0,0,0,0,0,5,5,0,0,0,0,96,40,0,0,0,0,30,92,5,0,0,0,1,18,20,0,0,0,0,2,1,0
50,10,10,0.5,0.4,3,0,0,1,1,0,0,0,0,8,2,0,0,0,0,98,35,3,0,0,0,39,82,6,0,0,0,2,24,13,0,0,0,0,1,2,0
50,10,10,0.5,0.4,3,0,0,2,0,0,0,0,0,11,2,0,0,0,0,108,29,0,0,0,0,34,86,10,0,0,0,3,20,20,0,0,0,0,2,4,0
50,10,10,0.5,0.4,3,0,0,2,0,0,0,0,0,4,6,0,0,0,0,110,25,1,0,0,0,36,88,3,0,0,0,3,23,13,0,0,0,0,2,1,0
50,10,10,0.5,0.4,3,0,0,0,2,0,0,0,0,5,5,0,0,2,0,113,21,0,0,0,0,28,94,5,0,0,0,1,25,13,0,0,0,0,2,1,0
50,10,10,0.5,0.4,3,0,0,2,0,0,0,0,0,5,5,0,0,0,0,99,37,0,0,0,0,32,93,2,0,0,0,1,18,20,0,0,0,0,2,1,0
50,10,10,0.5,0.4,3,0,0,1,1,0,0,0,0,9,1,0,0,0,0,99,37,0,0,0,0,38,84,5,0,0,0,1,26,12,0,0,0,0,1,2,0
50,10,10,0.5,0.4,3,0,0,2,0,0,0,0,0,11,2,0,0,0,0,108,29,0,0,0,0,31,89,10,0,0,0,4,20,19,0,0,0,0,2,4,0
50,10,10,0.5,0.5,3,0,0,2,0,0,0,0,0,4,5,1,0,0,0,114,22,0,0,0,0,32,89,6,0,0,0,2,24,13,0,0,0,0,2,1,0
50,10,10,0.5,0.5,3,0,0,0,2,0,0,0,0,7,3,0,0,2,0,111,23,0,0,0,0,31,87,9,0,0,0,1,22,16,0,0,0,0,2,1,0
50,10,10,0.5,0.5,3,0,0,2,0,0,0,0,0,7,3,0,0,0,0,99,37,0,0,0,0,29,95,3,0,0,0,1,18,20,0,0,0,0,1,2,0
50,10,10,0.5,0.5,3,0,0,1,1,0,0,0,0,7,3,0,0,0,1,98,35,2,0,0,0,38,84,5,0,0,0,1,27,11,0,0,0,0,1,2,0
50,10,10,0.5,0.5,3,0,0,2,0,0,0,0,0,11,2,0,0,0,0,111,26,0,0,0,0,25,90,15,0,0,0,4,18,21,0,0,0,0,2,4,0
50,10,10,0.5,0.5,3,0,0,2,0,0,0,0,0,4,5,1,0,0,0,111,23,2,0,0,0,36,84,7,0,0,0,2,23,14,0,0,0,0,2,1,0
50,10,10,0.5,0.5,3,0,0,0,2,0,0,0,0,7,3,0,0,0,2,110,23,1,0,0,0,29,86,12,0,0,0,1,20,17,1,0,0,0,2,1,0
50,10,10,0.5,0.5,3,0,0,2,0,0,0,0,0,7,3,0,0,0,1,99,36,0,0,0,0,28,96,3,0,0,0,1,17,21,0,0,0,0,2,1,0
50,10,10,0.5,0.5,3,0,0,1,1,0,0,0,0,9,1,0,0,0,0,98,37,1,0,0,0,40,81,6,0,0,0,1,27,11,0,0,0,0,1,2,0
50,10,10,0.5,0.5,3,0,0,2,0,0,0,0,0,11,2,0,0,0,0,110,27,0,0,0,0,27,94,9,0,0,0,4,18,21,0,0,0,0,1,5,0
50,10,10,0.5,0.5,3,0,0,2,0,0,0,0,0,5,4,1,0,0,0,112,23,1,0,0,0,31,92,4,0,0,0,2,25,12,0,0,0,0,2,1,0
50,10,10,0.5,0.5,3,0,0,0,2,0,0,0,0,8,2,0,0,2,0,106,27,1,0,0,0,29,87,11,0,0,0,1,21,17,0,0,0,0,2,1,0
50,10,10,0.5,0.5,3,0,0,2,0,0,0,0,0,3,7,0,0,0,0,100,36,0,0,0,0,28,97,2,0,0,0,1,17,21,0,0,0,0,1,2,0
50,10,10,0.5,0.5,3,0,0,2,0,0,0,0,0,8,2,0,0,0,1,99,34,2,0,0,0,39,81,7,0,0,0,2,24,13,0,0,0,0,1,2,0
50,10,10,0.5,0.5,3,0,0,2,0,0,0,0,0,11,2,0,0,0,0,105,32,0,0,0,0,31,92,7,0,0,0,4,19,20,0,0,0,0,4,2,0
50,10,10,0.5,0.6,3,0,0,2,0,0,0,0,0,5,4,1,0,0,0,113,23,0,0,0,0,32,92,3,0,0,0,2,24,13,0,0,0,0,2,1,0
50,10,10,0.5,0.6,3,0,0,0,2,0,0,0,0,6,4,0,0,0,2,111,22,1,0,0,0,30,86,11,0,0,0,0,24,15,0,0,0,0,2,1,0
50,10,10,0.5,0.6,3,0,0,2,0,0,0,0,0,6,4,0,0,0,0,101,35,0,0,0,0,27,97,3,0,0,0,2,15,22,0,0,0,0,1,2,0
50,10,10,0.5,0.6,3,0,0,2,0,0,0,0,0,10,0,0,0,0,1,99,34,2,0,0,0,41,78,8,0,0,0,2,23,14,0,0,0,0,0,3,0
50,10,10,0.5,0.6,3,0,0,2,0,0,0,0,0,10,3,0,0,0,0,113,24,0,0,0,0,32,89,9,0,0,0,4,18,21,0,0,0,0,2,4,0
50,10,10,0.5,0.6,3,0,0,2,0,0,0,0,0,4,5,1,0,0,0,111,24,1,0,0,0,34,88,5,0,0,0,3,22,14,0,0,0,0,2,1,0
50,10,10,0.5,0.6,3,0,0,0,2,0,0,0,0,4,6,0,0,0,2,108,25,1,0,0,0,28,87,12,0,0,0,0,20,19,0,0,0,0,2,1,0
50,10,10,0.5,0.6,3,0,0,2,0,0,0,0,0,6,4,0,0,0,0,97,39,0,0,0,0,33,92,2,0,0,0,1,17,21,0,0,0,0,1,2,0
50,10,10,0.5,0.6,3,0,0,1,1,0,0,0,0,8,2,0,0,0,0,97,37,2,0,0,1,34,83,9,0,0,0,1,26,12,0,0,0,0,1,2,0
50,10,10,0.5,0.6,3,0,0,2,0,0,0,0,0,11,2,0,0,0,0,112,25,0,0,0,0,32,90,8,0,0,0,3,23,17,0,0,0,0,1,5,0
50,10,10,0.5,0.6,3,0,0,2,0,0,0,0,0,4,5,1,0,0,0,115,20,1,0,0,0,39,83,5,0,0,0,2,23,14,0,0,0,0,2,1,0
50,10,10,0.5,0.6,3,0,0,0,2,0,0,0,1,7,2,0,0,0,4,112,20,0,0,0,0,28,88,11,0,0,0,1,19,19,0,0,0,0,2,1,0
50,10,10,0.5,0.6,3,0,0,2,0,0,0,0,0,5,5,0,0,0,0,95,40,1,0,0,0,30,93,4,0,0,0,1,17,21,0,0,0,0,1,2,0
50,10,10,0.5,0.6,3,0,0,1,1,0,0,0,0,8,2,0,0,0,0,97,38,1,0,0,0,41,77,9,0,0,0,1,20,18,0,0,0,0,1,2,0
50,10,10,0.5,0.6,3,0,0,2,0,0,0,0,0,10,3,0,0,0,0,113,24,0,0,0,0,26,95,9,0,0,0,3,21,19,0,0,0,0,3,3,0
50,10,10,0.5,0.7,3,0,0,2,0,0,0,0,0,4,5,1,0,0,0,115,20,1,0,0,0,33,86,8,0,0,0,3,21,15,0,0,0,0,1,2,0
50,10,10,0.5,0.7,3,0,0,0,2,0,0,0,0,7,3,0,0,2,0,111,23,0,0,0,0,31,84,12,0,0,0,0,22,17,0,0,0,0,2,1,0
50,10,10,0.5,0.7,3,0,0,2,0,0,0,0,0,5,5,0,0,0,0,101,35,0,0,0,0,31,93,3,0,0,0,2,16,21,0,0,0,0,1,2,0
50,10,10,0.5,0.7,3,0,0,2,0,0,0,0,0,8,2,0,0,0,1,95,37,3,0,0,0,36,82,9,0,0,0,1,28,10,0,0,0,0,1,2,0
50,10,10,0.5,0.7,3,0,0,2,0,0,0,0,0,11,2,0,0,0,0,113,24,0,0,0,0,31,87,12,0,0,0,4,18,21,0,0,0,0,3,3,0
50,10,10,0.5,0.7,3,0,0,2,0,0,0,0,0,5,4,1,0,0,0,109,26,1,0,0,0,34,88,5,0,0,0,3,21,15,0,0,0,0,2,1,0
50,10,10,0.5,0.7,3,0,0,0,2,0,0,0,0,7,3,0,0,0,4,108,23,1,0,0,0,33,86,8,0,0,0,1,21,17,0,0,0,0,2,1,0
50,10,10,0.5,0.7,3,0,0,2,0,0,0,0,0,5,5,0,0,0,0,100,36,0,0,0,0,32,90,5,0,0,0,2,15,22,0,0,0,0,2,1,0
50,10,10,0.5,0.7,3,0,0,2,0,0,0,0,0,9,1,0,0,0,2,101,31,2,0,0,0,38,81,8,0,0,0,2,23,14,0,0,0,0,1,2,0
50,10,10,0.5,0.7,3,0,0,2,0,0,0,0,0,11,2,0,0,0,0,110,27,0,0,0,0,32,88,10,0,0,0,4,18,21,0,0,0,0,3,3,0
50,10,10,0.5,0.7,3,0,0,2,0,0,0,0,0,4,5,1,0,0,0,111,24,1,0,0,0,34,90,3,0,0,0,3,20,16,0,0,0,0,2,1,0
50,10,10,0.5,0.7,3,0,0,0,2,0,0,0,0,7,3,0,0,2,0,109,24,1,0,0,0,33,81,13,0,0,0,1,20,18,0,0,0,0,2,1,0
50,10,10,0.5,0.7,3,0,0,2,0,0,0,0,0,5,5,0,0,0,0,95,41,0,0,0,0,28,94,5,0,0,0,2,18,19,0,0,0,0,1,2,0
50,10,10,0.5,0.7,3,0,0,1,1,0,0,0,0,9,1,0,0,0,1,97,38,0,0,0,1,43,73,10,0,0,0,1,25,13,0,0,0,0,1,2,0
50,10,10,0.5,0.7,3,0,0,2,0,0,0,0,0,11,2,0,0,0,0,110,27,0,0,0,0,33,86,11,0,0,0,4,18,21,0,0,0,0,2,4,0
50,10,10,0.5,0.8,3,0,0,2,0,0,0,0,0,4,5,1,0,0,0,111,24,1,0,0,0,30,92,5,0,0,0,2,20,17,0,0,0,0,1,2,0
50,10,10,0.5,0.8,3,0,0,0,2,0,0,0,1,7,2,0,0,2,0,109,24,1,0,0,0,30,82,15,0,0,0,1,24,14,0,0,0,0,2,1,0
50,10,10,0.5,0.8,3,0,0,2,0,0,0,0,0,6,4,0,0,0,0,99,37,0,0,0,0,31,92,4,0,0,0,1,17,21,0,0,0,0,1,2,0
50,10,10,0.5,0.8,3,0,0,1,1,0,0,0,0,8,2,0,0,0,0,97,37,2,0,0,0,35,83,9,0,0,0,1,27,11,0,0,0,0,2,1,0
50,10,10,0.5,0.8,3,0,0,2,0,0,0,0,0,12,1,0,0,0,0,109,28,0,0,0,0,24,92,14,0,0,0,3,18,22,0,0,0,0,1,5,0
50,10,10,0.5,0.8,3,0,0,2,0,0,0,0,0,3,6,1,0,0,0,112,23,1,0,0,0,32,91,4,0,0,0,3,21,15,0,0,0,0,2,1,0
50,10,10,0.5,0.8,3,0,0,0,2,0,0,0,0,8,2,0,0,1,1,108,26,0,0,0,0,31,83,13,0,0,0,1,22,16,0,0,0,0,2,1,0
50,10,10,0.5,0.8,3,0,0,2,0,0,0,0,0,6,4,0,0,0,0,97,38,1,0,0,0,28,96,3,0,0,0,2,14,23,0,0,0,0,1,2,0
50,10,10,0.5,0.8,3,0,0,2,0,0,0,0,0,9,1,0,0,0,1,99,34,2,0,0,0,40,79,8,0,0,0,2,24,13,0,0,0,0,1,2,0
50,10,10,0.5,0.8,3,0,0,2,0,0,0,0,0,12,1,0,0,0,0,108,29,0,0,0,0,28,91,11,0,0,0,3,19,21,0,0,0,0,2,4,0
50,10,10,0.5,0.8,3,0,0,2,0,0,0,0,0,5,4,1,0,0,0,112,23,1,0,0,0,28,93,6,0,0,0,4,21,14,0,0,0,0,2,1,0
50,10,10,0.5,0.8,3,0,0,0,2,0,0,0,0,7,3,0,0,1,1,109,25,0,0,0,0,29,85,13,0,0,0,0,23,16,0,0,0,0,2,1,0
50,10,10,0.5,0.8,3,0,0,2,0,0,0,0,0,6,4,0,0,0,0,100,36,0,0,0,0,33,91,3,0,0,0,2,14,23,0,0,0,0,1,2,0
50,10,10,0.5,0.8,3,0,0,2,0,0,0,0,0,9,1,0,0,0,1,100,33,2,0,0,1,40,77,9,0,0,0,1,28,10,0,0,0,0,1,2,0
50,10,10,0.5,0.8,3,0,0,2,0,0,0,0,0,11,2,0,0,0,0,110,27,0,0,0,0,27,91,12,0,0,0,4,19,20,0,0,0,0,2,4,0
50,10,10,0.5,0.9,3,0,0,2,0,0,0,0,0,4,5,1,0,0,0,112,23,1,0,0,0,34,89,4,0,0,0,3,21,15,0,0,0,0,1,2,0
50,10,10,0.5,0.9,3,0,0,1,1,0,0,0,0,8,2,0,0,2,0,110,23,1,0,0,0,27,85,15,0,0,0,0,23,16,0,0,0,0,2,1,0
50,10,10,0.5,0.9,3,0,0,2,0,0,0,0,0,5,5,0,0,0,0,97,39,0,0,0,0,28,94,5,0,0,0,1,16,22,0,0,0,0,1,2,0
50,10,10,0.5,0.9,3,0,0,1,1,0,0,0,0,9,1,0,0,0,1,97,37,1,0,0,1,35,81,10,0,0,0,1,29,9,0,0,0,0,1,2,0
50,10,10,0.5,0.9,3,0,0,2,0,0,0,0,0,9,4,0,0,0,0,109,27,1,0,0,0,25,94,11,0,0,0,3,20,20,0,0,0,0,3,3,0
50,10,10,0.5,0.9,3,0,0,2,0,0,0,0,0,4,5,1,0,0,0,111,24,1,0,0,0,35,85,7,0,0,0,4,19,16,0,0,0,0,2,1,0
50,10,10,0.5,0.9,3,0,0,0,2,0,0,0,0,8,2,0,0,2,2,110,21,1,0,0,0,29,88,10,0,0,0,0,24,15,0,0,0,0,2,1,0
50,10,10,0.5,0.9,3,0,0,2,0,0,0,0,0,6,4,0,0,0,0,101,35,0,0,0,0,30,91,6,0,0,0,1,16,22,0,0,0,0,1,2,0
50,10,10,0.5,0.9,3,0,0,1,1,0,0,0,0,9,1,0,0,0,1,100,34,1,0,0,1,38,82,6,0,0,0,3,24,12,0,0,0,0,2,1,0
50,10,10,0.5,0.9,3,0,0,2,0,0,0,0,0,11,2,0,0,0,0,109,28,0,0,0,0,27,95,8,0,0,0,6,17,20,0,0,0,0,2,4,0
50,10,10,0.5,0.9,3,0,0,2,0,0,0,0,0,4,5,1,0,0,0,113,22,1,0,0,0,34,86,7,0,0,0,2,21,16,0,0,0,0,2,1,0
50,10,10,0.5,0.9,3,0,0,0,2,0,0,0,0,7,3,0,0,0,2,109,24,1,0,0,0,31,82,14,0,0,0,0,22,17,0,0,0,0,2,1,0
50,10,10,0.5,0.9,3,0,0,2,0,0,0,0,0,6,4,0,0,0,0,96,40,0,0,0,0,31,92,4,0,0,0,2,16,21,0,0,0,0,2,1,0
50,10,10,0.5,0.9,3,0,0,2,0,0,0,0,0,9,1,0,0,0,0,101,34,1,0,0,1,37,82,7,0,0,0,4,25,10,0,0,0,0,1,2,0
50,10,10,0.5,0.9,3,0,0,2,0,0,0,0,0,11,2,0,0,0,0,104,33,0,0,0,0,30,88,12,0,0,0,3,22,18,0,0,0,0,1,5,0
50,10,10,0.5,1.0,3,0,0,2,0,0,0,0,0,5,4,1,0,0,0,114,21,1,0,0,0,31,91,5,0,0,0,2,20,17,0,0,0,0,2,1,0
50,10,10,0.5,1.0,3,0,0,0,2,0,0,0,1,6,3,0,0,2,2,107,25,0,0,0,0,27,89,11,0,0,0,1,21,17,0,0,0,0,2,1,0
50,10,10,0.5,1.0,3,0,0,2,0,0,0,0,0,5,5,0,0,0,0,98,38,0,0,0,0,30,92,5,0,0,0,1,17,21,0,0,0,0,2,1,0
50,10,10,0.5,1.0,3,0,0,1,1,0,0,0,1,8,1,0,0,0,1,102,31,2,0,0,0,39,77,11,0,0,0,4,23,12,0,0,0,0,2,1,0
50,10,10,0.5,1.0,3,0,0,2,0,0,0,0,0,11,2,0,0,0,0,109,28,0,0,0,0,27,92,11,0,0,0,5,20,18,0,0,0,0,2,4,0
50,10,10,0.5,1.0,3,0,0,2,0,0,0,0,0,5,4,1,0,0,0,113,22,1,0,0,0,30,93,4,0,0,0,2,22,15,0,0,0,0,2,1,0
50,10,10,0.5,1.0,3,0,0,0,2,0,0,0,0,4,6,0,0,0,4,105,27,0,0,0,0,28,85,14,0,0,0,0,23,16,0,0,0,0,2,1,0
50,10,10,0.5,1.0,3,0,0,2,0,0,0,0,0,5,4,1,0,0,0,97,39,0,0,0,0,26,98,3,0,0,0,1,17,21,0,0,0,0,2,1,0
50,10,10,0.5,1.0,3,0,0,2,0,0,0,0,0,9,1,0,0,0,1,101,32,2,0,0,1,37,80,9,0,0,0,3,23,13,0,0,0,0,1,2,0
50,10,10,0.5,1.0,3,0,0,2,0,0,0,0,0,11,2,0,0,0,0,107,30,0,0,0,0,30,89,11,0,0,0,4,18,21,0,0,0,0,2,4,0
50,10,10,0.5,1.0,3,0,0,2,0,0,0,0,0,4,5,1,0,0,0,106,29,1,0,0,0,33,90,4,0,0,0,4,22,13,0,0,0,0,2,1,0
50,10,10,0.5,1.0,3,0,0,0,2,0,0,0,0,8,2,0,0,2,0,107,26,1,0,0,0,34,82,11,0,0,0,1,23,15,0,0,0,0,2,1,0
50,10,10,0.5,1.0,3,0,0,2,0,0,0,0,0,6,3,1,0,0,0,99,37,0,0,0,0,28,94,5,0,0,0,0,17,22,0,0,0,0,2,1,0
50,10,10,0.5,1.0,3,0,0,2,0,0,0,0,1,9,0,0,0,0,1,97,37,1,0,0,0,37,80,10,0,0,0,3,24,12,0,0,0,0,1,2,0
50,10,10,0.5,1.0,3,0,0,2,0,0,0,0,0,11,2,0,0,0,0,107,30,0,0,0,0,24,97,9,0,0,0,3,19,21,0,0,0,0,2,4,0
